 Clave_de_zona, Ejercicio, Mes, Concesionario, Numeros_de_camión, Nombres_de_asentamientos, Turno, Dias, Horario_de_inicio, Horario_de_fin, Perimetro_de_zona, Nota
SUR,2021,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,47,ASARCO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6937444, -100.3080024",
SUR,2021,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,18,COLONIAL LA SILLA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.6349539, -100.2748889",
SUR,2021,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,16,LOMA BONITA,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7326909, -100.339933",
SUR,2021,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,16,CNOP,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7353022, -100.3415469",
SUR,2021,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,19,VALLE DEL TOPO CHICO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7314184, -100.3496801",
SUR,2021,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,24,SIMÓN BOLIVAR,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7235801, -100.3410866",
SUR,2021,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,2,CONSTITUYENTES DEL 57,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7265129, -100.3300794",
SUR,2021,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,2,NUEVO TOPOCHICO,VESPERTINO,"MARTES, JUEVES Y SABADO",14:00:00,22:00:00,"25.7315549, -100.3223914",
CENTRO,2021,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,Relevo,MODELO,NOCTURNO,DIARIO,21:00:00,05:00:00,"25.6829464, -100.2949968",
CENTRO,2021,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,Relevo,DESARROLLO URBANO REFORMA,NOCTURNO,DIARIO,21:00:00,05:00:00,"25.6755591, -100.2965617",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,58,ALVARO OBREGÓN,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.732983, -100.3704401",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,16,ARCOS DEL SOL,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7769795, -100.3940498",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,8,BARRIO DE SAN PEDRO,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.772078, -100.4018186",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,32,BARRIO ESTRELLA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7675412, -100.4094648",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,46,BARRIO LA MODERNA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.77996, -100.3856674",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,46,BARRIO MODERNA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.779559, -100.384595",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,29,BARRIO SAN LUIS,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7759488, -100.3917023",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,16,BUROCRATAS DEL ESTADO,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7102392, -100.3695531",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,17,CEREZOS DE LADERAS,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.548776, -100.2202616",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,44,CHAPULTEPEC NORTE,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7612807, -100.3976938",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,24,COLINAS DE SAN JERÓNIMO,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.68711, -100.3794627",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,27,CUMBRES ALLEGRO SECTOR FOGO,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7425712, -100.4348095",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,32,CUMBRES DE SANTA CLARA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7384606, -100.3996082",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,10,CUMBRES DEL SOL,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7580777, -100.4310679",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,1,CUMBRES ELITE 1 SECTOR,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7433001, -100.4055651",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,30,CUMBRES ELITE 4 SECTOR,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7405652, -100.4080991",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,30,CUMBRES ELITE 8 SECTOR,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7357912, -100.4112008",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,27,CUMBRES JADE SECTOR ENCINO,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7479275, -100.3929544",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,34,CUMBRES ORO REGENCY,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7379741, -100.3948976",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,1,CUMBRES ORO SECTOR LA FONTAINE,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7431554, -100.396941",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,32,CUMBRES PROVIDENCIA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7359165, -100.402421",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,32,CUMBRES SANTA CLARA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7384606, -100.3996082",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,10,CUMBRES SOL,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7580777, -100.4310679",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,55,DEL MAESTRO,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7235592, -100.3535595",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,40,DINASTIA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7020521, -100.3776922",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,31,FRACC. ANTARES,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7572213, -100.4073001",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,52,GRACIANO BORTONI,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7232864, -100.3622073",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,45,HACIENDA MITRAS,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7359243, -100.3926025",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,27,HACIENDA SAN JERÓNIMO,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.6937822, -100.3808844",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,43,LA ESPERANZA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7209974, -100.3789552",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,11,LOMAS DE LAS CUMBRES,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7484166, -100.384194",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,57,LOMAS DE SANTA CECILIA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7324428, -100.3652686",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,41,LOS ALTOS,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7148033, -100.3714238",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,23,MIRASOL,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7766519, -100.3848041",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,35,MISIÓN CUMBRES,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7387263, -100.3917024",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,31,PASEO CUMBRES,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.748523, -100.409339",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,2,PASEO DE CUMBRES 1ER SEC.,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7586189, -100.4075732",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,47,PASEO DE LAS MITRAS,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7403929, -100.3813716",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,47,PASEO DE LAS MITRAS SEGUNDO SECTOR,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7366851, -100.3788721",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,9,PLUTARCO ELIAS CALLES,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7527132, -100.3960762",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,32,PRIVADAS DE LINCOLN,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7643949, -100.4058552",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,10,REAL CUMBRES,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.753199, -100.403976",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,31,REAL CUMBRES,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7551216, -100.4073881",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,6,REAL DE SAN BERNABE,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7853167, -100.4117641",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,17,RINCÓN DE SAN GERÓNIMO,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.6905527, -100.3801252",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,9,SAN BERNABÉ (FOMERREY 51),MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7569385, -100.3932123",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,20,SAN BERNABÉ XI SECTOR,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7666438, -100.3814507",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,19,SAN BERNABÉ XII SECTOR,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7700128, -100.3833096",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,20,SAN BERNABÉ XIII SECTOR,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7653104, -100.3863212",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,8,URBIVILLA DEL CEDRO,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7714444, -100.3959471",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,57,VALLE DE SANTA CECILIA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7295852, -100.3680382",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,54,VALLE MORELOS,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7226873, -100.3466129",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,47,VALLE VERDE 1 SEC.,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7277361, -100.3776573",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,48,VALLE VERDE INFONAVIT,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7319479, -100.3822766",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,50,VILLA DORADA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7233598, -100.3772672",
NORTE,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,16,ZAPATA,MATUTINO,"LUNES, MIERCOLES Y VIERNES",06:00:00,14:00:00,"25.7018643, -100.3594601",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,36,18 DE MARZO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6277753, -100.2816038",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,36,"25 DE MARZO, SIERRA VENTANA",MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6291873, -100.2818044",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,48,ALFAREROS,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6359617, -100.3130438",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,46,ALTAMIRA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6419607, -100.3076067",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,31,AMPLIACION COMERCIAL DOCTORES,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6653574, -100.3511511",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,46,ANCIRA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6529749, -100.3063158",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,46,BALCONES DE ALTA VISTA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6390672, -100.2968054",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,51,BOSQUES DE VALLE ALTO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5783636, -100.2890611",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,59,BOSQUES DEL SATELITE,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5982849, -100.2688043",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,59,CAMPESTRE,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5823219, -100.2926876",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,59,CAMPESTRE MEDEROS,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5973515, -100.2662857",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,3,CANTERAS,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6423786, -100.3142019",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,3,CERRO DE LA CAMPANA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6394669, -100.3027587",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,26,COLINAS DE SAN JERONIMO  6 SEC.,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6900118, -100.376241",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,23,COLINAS DE SAN JERONIMO 2 SECTOR,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6865253, -100.3730701",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,6,COLINAS DEL SUR,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6070929, -100.2802743",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,4,COOPERATIVA CUAUHTEMOC,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6775744, -100.3748589",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,13,CUMBRES 1 SEC. SECC. A,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.7032481, -100.3702822",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,28,EL URO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5555816, -100.2344902",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,9,FRACC. PASEO DEL VERGEL,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5859826, -100.2432436",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,22,GRANJA POSTAL,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5845861, -100.248416",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,27,HACIENDA SAN JERONIMO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6937822, -100.3808844",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,2,HACIENDA SANTA LUCIA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5605068, -100.2411045",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,14,IGNACIO ALTAMIRANO,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5821697, -100.233978",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,33,INDEPENDENCIA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6582918, -100.3225865",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,55,INDEPENDENCIA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6582918, -100.3225865",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,8,INDEPENDENCIA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6582918, -100.3225865",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,21,JARDINES DE LAS TORRES,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6362061, -100.3112648",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,2,LA BOLA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5475557, -100.229398",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,22,LA LAGRIMA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5851361, -100.2539186",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,48,LADERAS DEL MIRADOR (FOMERREY 21),MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6332593, -100.3098138",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,51,LAGOS DEL VERGEL,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5846932, -100.2736544",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,53,LAS BRISAS 1 SEC.,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6238663, -100.2806273",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,39,LAS BRISAS 1 SEC.,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6238663, -100.2806273",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,39,LAS BRISAS 10 SEC.,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6232759, -100.2863732",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,53,LAS TORRES,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.618121, -100.2850458",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,13,LEONES,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6967232, -100.3529819",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,59,LOMAS DE SATELITE,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.60155, -100.2754593",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,16,LOS CRISTALES,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5385091, -100.2100102",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,59,MEDEROS,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6102758, -100.2745432",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,10,NUEVA ESTANZUELA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5808534, -100.2390384",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,14,NUEVA ESTANZUELA,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.5808534, -100.2390384",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,48,PASEO DE LAS PRIVANZAS,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.6374072, -100.317325",
SUR,2023,ENERO-MARZO,RED RECOLECTOR SOCIEDAD ANONIMA DE CAPITAL VARIABLE,61,POPULAR,MATUTINO,"MARTES, JUEVES Y SABADO",06:00:00,14:00:00,"25.7107804, -100.3310943",
